Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,<init>,62,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode3(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,20,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,22,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,24,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode1(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,26,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,28,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,30,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,32,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,34,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,36,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,48,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,54,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,56,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,58,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,64,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,66,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,68,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,70,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,72,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,74,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode7(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,76,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,78,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,80,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,82,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,84,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,<init>,86,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.VoidMethodCallMutator,<init>,17,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,20,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,22,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,24,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,26,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,28,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,30,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,32,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,34,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,36,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,44,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,46,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,48,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,50,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,54,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,56,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,58,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,62,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode3(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,64,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,66,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,68,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,70,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,72,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,74,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,76,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,78,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,80,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,82,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,84,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.experimental.MemberVariableMutator,<init>,86,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.ConditionalsBoundaryMutator,addNode,1416,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode3(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,addNode,1423,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode8(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,addNode,1423,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode8(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.ConstructorCallMutator,addNode,1426,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode3(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,addNode,1415,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode3(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,addNode,1416,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode8(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,addNode,1418,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode8(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,addNode,1429,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.InlineConstantMutator,addNode,1464,KILLED,pamvotis.core.SimulatorRemoveNodeTest.testRemoveNode1(pamvotis.core.SimulatorRemoveNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1429,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1429,SURVIVED,none
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1432,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode2(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1433,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode7(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1434,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode7(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1434,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode2(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1439,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode3(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1440,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode3(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1441,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode3(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1441,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode3(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1446,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode4(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1447,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode4(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1448,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode4(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1448,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode4(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1453,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode5(pamvotis.core.SimulatorAddNodeTest)
Simulator.java,pamvotis.core.Simulator,org.pitest.mutationtest.engine.gregor.mutators.MathMutator,addNode,1454,KILLED,pamvotis.core.SimulatorAddNodeTest.testAddNode5(pamvotis.core.SimulatorAddNodeTest)
