file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[float[],float,int]",false,2133,2,2,1,1,6,1,17,4,1,3,1,1,1,1,1,0,0,0,3,2,1,2,0,0,0,55,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[double[],double]",false,1942,2,1,0,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/2[float[],float]",false,2159,2,1,0,1,2,1,3,1,0,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[char[],char]",false,4047,2,3,0,3,2,3,7,2,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[short[],short,int]",false,1552,1,1,1,0,5,0,14,3,1,3,0,0,0,1,2,0,0,0,2,2,0,2,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[byte[]],false,1109,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,ArrayUtils/0,true,143,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toPrimitive/1[java.lang.Long[]],false,2350,1,0,0,0,4,1,13,3,2,1,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,37,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[int[],int,int]",false,3665,2,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[short[],int,short]",false,3634,2,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[byte[],int,int]",false,636,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,51,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[byte[],byte[]]",false,876,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[byte[],int]",false,3953,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[char[]],false,1086,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[char[],char[]]",false,3022,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[long[],int,int]",false,480,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toObject/1[long[]],false,2394,1,0,0,0,4,0,13,3,2,1,0,0,0,1,2,0,0,0,2,3,0,1,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[int[],int[]]",false,3109,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[float[],float[]]",false,3167,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/2[float[],float]",false,3367,2,1,0,1,1,1,5,1,1,2,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,44,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/3[double[],double,double]",false,2056,2,1,0,1,2,1,3,1,0,3,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,42,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toString/1[java.lang.Object],false,160,1,1,0,1,1,1,3,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,35,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[int[]],false,1040,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toPrimitive/2[java.lang.Double[],double]",false,2644,1,0,0,0,5,1,14,3,3,2,1,0,0,1,3,0,1,0,2,4,0,1,0,0,0,43,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[float[],float[]]",false,912,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[int[],int]",false,1474,2,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/4[double[],double,int,double]",false,1915,2,3,2,1,6,1,16,3,3,4,1,1,1,1,0,0,0,0,2,4,2,2,0,0,0,64,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[byte[],byte,int]",false,1763,1,1,1,0,5,0,14,3,1,3,0,0,0,1,2,0,0,0,2,2,0,2,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameType/2[java.lang.Object,java.lang.Object]",false,976,0,0,0,0,3,3,6,1,0,2,3,0,0,0,2,0,0,1,0,0,0,1,0,0,0,35,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/2[long[],long]",false,1328,2,3,2,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[java.lang.Object[],int]",false,3823,1,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toPrimitive/2[java.lang.Short[],short]",false,2508,1,0,0,0,5,1,14,3,3,2,1,0,0,1,3,0,1,0,2,4,0,1,0,0,0,40,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[short[],short]",false,4372,2,3,0,3,2,3,7,2,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,clone/1[long[]],false,293,1,2,2,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[boolean[],boolean,int]",false,2238,2,2,1,1,6,1,17,4,1,3,1,1,1,1,1,0,0,0,3,2,1,2,0,0,0,55,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toString/2[java.lang.Object,java.lang.String]",false,176,1,1,1,0,2,2,6,2,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[float[],float]",false,2115,2,1,0,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,isEmpty/1[byte[]],false,2893,1,0,0,0,3,0,6,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[double[],double]",false,4112,2,3,0,3,2,3,7,2,1,2,3,3,5,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[short[],short[]]",false,3080,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toPrimitive/1[java.lang.Integer[]],false,2418,1,0,0,0,4,1,13,3,2,1,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,35,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toPrimitive/2[java.lang.Character[],char]",false,2304,1,0,0,0,5,1,14,3,3,2,1,0,0,1,3,0,1,0,2,4,0,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[long[],long[]]",false,3138,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[byte[],byte]",false,3982,2,3,0,3,2,3,7,2,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/2[char[],char]",false,1638,2,3,2,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toMap/1[java.lang.Object[]],false,236,0,0,0,0,6,3,24,2,5,1,3,0,0,1,1,0,1,6,5,5,3,3,0,0,0,71,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[long[],long,int]",false,1346,1,1,1,0,5,0,14,3,1,3,0,0,0,1,2,0,0,0,2,2,0,2,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[java.lang.Object[],java.lang.Object[]]",false,2963,1,1,0,1,3,5,12,3,1,2,5,1,1,0,2,0,0,0,3,1,1,1,0,0,0,42,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/2[char[],char]",false,3313,2,1,0,1,1,1,5,1,1,2,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,44,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[float[],float]",false,4177,2,3,0,3,2,3,7,2,1,2,3,3,5,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[java.lang.Object,int]",false,4401,1,10,9,1,4,5,12,1,2,2,5,1,1,0,0,0,0,2,7,2,5,1,0,0,0,70,10,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[short[],int]",false,4343,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[double[],int,int]",false,675,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,55,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/2[java.lang.Object[],java.lang.Object]",false,3231,1,1,0,1,3,2,6,1,2,2,2,1,1,0,2,0,1,0,1,3,1,0,0,0,0,45,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[float[],int,int]",false,714,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,53,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[long[],long]",false,4307,2,3,0,3,2,3,7,2,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/2[char[],char]",false,1729,2,1,0,1,2,1,3,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[int[],int[]]",false,822,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
