file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[java.lang.Object[],int,java.lang.Object]",false,3501,1,1,0,1,3,3,13,2,1,3,3,1,1,0,2,0,0,0,0,3,0,1,0,0,0,62,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[char[],int,char]",false,3572,2,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[char[],char,int]",false,1702,1,1,1,0,6,0,17,4,1,3,0,0,0,1,2,0,0,0,3,2,1,2,0,0,0,57,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toPrimitive/2[java.lang.Float[],float]",false,2712,1,0,0,0,5,1,14,3,3,2,1,0,0,1,3,0,1,0,2,4,0,1,0,0,0,41,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/2[int[],int]",false,1431,2,3,2,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[java.lang.Object[],java.lang.Object]",false,1260,1,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,29,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,isEmpty/1[float[]],false,2921,1,2,2,0,3,0,6,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[char[],char]",false,1683,2,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[boolean[],boolean[]]",false,930,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,clone/1[char[]],false,341,1,2,2,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,hashCode/1[java.lang.Object],false,191,1,0,0,0,1,2,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,clone/1[java.lang.Object[]],false,277,0,2,2,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[double[],double[]]",false,3196,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toObject/1[short[]],false,2530,1,0,0,0,4,0,13,3,2,1,0,0,0,1,2,0,0,0,2,3,0,1,0,0,0,33,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[byte[],byte,int]",false,1806,1,1,1,0,6,0,17,4,1,3,0,0,0,1,2,0,0,0,3,2,1,2,0,0,0,56,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toObject/1[byte[]],false,2598,1,0,0,0,4,1,13,3,2,1,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,30,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,isEmpty/1[double[]],false,2907,1,4,4,0,3,0,6,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/2[int[],int]",false,1518,2,1,0,1,2,1,3,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[boolean[],boolean[]]",false,2993,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[long[]],false,1017,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"toPrimitive/2[java.lang.Integer[],int]",false,2440,1,0,0,0,5,1,14,3,3,2,1,0,0,1,3,0,1,0,2,4,0,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/2[byte[],byte]",false,3286,2,1,0,1,1,1,5,1,1,2,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,44,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[boolean[]],false,1178,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/4[double[],double,int,double]",false,2011,2,2,1,1,7,1,19,4,3,4,1,1,1,1,0,0,0,0,3,4,3,2,0,0,0,68,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"removeElement/2[int[],int]",false,4242,2,3,0,3,2,3,7,2,1,2,3,3,4,0,1,0,0,0,0,1,0,1,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[double[],int,double]",false,3758,2,1,0,1,1,1,3,1,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[double[],int]",false,4083,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[long[],int]",false,4278,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,clone/1[int[]],false,309,1,2,2,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[boolean[],int,int]",false,753,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[short[],short]",false,1577,2,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toObject/1[int[]],false,2462,1,0,0,0,4,0,13,3,2,1,0,0,0,1,2,0,0,0,2,3,0,1,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[char[],char[]]",false,858,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[double[],double[]]",false,894,1,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[java.lang.Object[]],false,994,0,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,30,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/3[byte[],int,byte]",false,3603,2,1,0,1,1,2,3,1,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,59,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[boolean[],boolean]",false,2220,2,1,0,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,30,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isSameLength/2[java.lang.Object[],java.lang.Object[]]",false,786,0,0,0,0,10,0,6,2,0,2,0,0,0,0,7,0,3,0,2,0,0,1,0,0,0,32,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,isEmpty/1[short[]],false,2865,1,0,0,0,3,0,6,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/2[byte[],byte]",false,1832,2,1,0,1,2,1,3,1,0,2,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[double[],double,double]",false,1959,2,1,0,1,1,1,3,1,0,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"remove/2[float[],int]",false,4148,2,2,1,1,1,1,3,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,67,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[java.lang.Object[],java.lang.Object,int]",false,1227,0,1,1,0,8,1,23,4,2,3,1,0,0,2,3,0,0,0,2,3,0,3,0,0,0,53,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/2[short[],short]",false,1534,2,3,2,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,28,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[int[],int,int]",false,1449,1,1,1,0,5,0,14,3,1,3,0,0,0,1,2,0,0,0,2,2,0,2,0,0,0,54,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[short[],short,int]",false,1595,1,1,1,0,6,0,17,4,1,3,0,0,0,1,2,0,0,0,3,2,1,2,0,0,0,56,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,getLength/1[java.lang.Object],false,960,0,1,1,0,2,1,6,2,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,37,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/3[int[],int,int]",false,1492,1,1,1,0,6,0,17,4,1,3,0,0,0,1,2,0,0,0,3,2,1,2,0,0,0,57,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,isEmpty/1[long[]],false,2837,1,0,0,0,3,0,6,2,0,1,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,18,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"contains/2[double[],double]",false,2039,2,1,0,1,2,1,3,1,0,2,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,34,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"isEquals/2[java.lang.Object,java.lang.Object]",false,205,1,0,0,0,1,2,3,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"subarray/3[char[],int,int]",false,597,1,0,0,0,5,1,18,3,2,3,1,0,0,0,1,0,0,0,4,4,1,1,0,0,0,52,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toObject/1[float[]],false,2734,1,0,0,0,4,0,13,3,2,1,0,0,0,1,2,0,0,0,2,3,0,1,0,0,0,33,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"addAll/2[byte[],byte[]]",false,3051,2,1,0,1,3,2,12,3,1,2,2,1,1,0,2,0,0,0,3,1,1,1,0,0,0,39,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,reverse/1[float[]],false,1155,1,0,0,0,3,0,15,1,3,1,0,0,0,1,1,0,0,0,2,5,1,1,0,0,0,22,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"indexOf/3[float[],float,int]",false,2090,2,2,1,1,5,1,14,3,1,3,1,1,1,1,1,0,0,0,2,2,0,2,0,0,0,53,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"add/2[long[],long]",false,3421,2,1,0,1,1,1,5,1,1,2,1,1,1,0,0,0,0,0,1,2,1,0,0,0,0,44,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,"lastIndexOf/2[long[],long]",false,1371,2,1,0,1,1,1,3,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toPrimitive/1[java.lang.Double[]],false,2622,1,0,0,0,4,1,13,3,2,1,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,38,9,0,true
C:\Users\steng\Desktop\mutation-analysis\kintis-funcs-updated\static-metrics\ck\target\..\..\..\commons\src\main\java\xorg\apache\commons\lang\ArrayUtils.java,xorg.apache.commons.lang.ArrayUtils,toPrimitive/1[java.lang.Short[]],false,2486,1,0,0,0,4,1,13,3,2,1,1,0,0,1,2,0,0,0,2,3,0,1,0,0,0,36,9,0,true
